GEOID,latitude,longitude,job_gravity,rail_gravity,park_gravity,crime_gravity,crime_trend,building_permit_gravity,building_permit_trend,gentrifying
17031660400,41.78253211192123,-87.70804407561845,-0.37839514937544805,-0.5591473519194052,-0.8167278526435973,-0.7408562106132345,-0.8084247298958216,-0.7258307905785809,-0.6173124200392854,0
17031660500,41.77524615496966,-87.70792709657879,-0.6211362304680446,-0.5816449333686897,-0.4501573734634334,-0.8156766987580324,-0.9263185777521028,-1.0856668360474537,-0.5575303860775214,0
17031660600,41.7772871627802,-87.69334058046161,0.23398346312354923,-0.5789229802428447,-0.6873136640337963,1.4847547205000236,-0.07735542037838686,0.0918113448397266,-0.3649970708183107,0
17031660700,41.7738453587022,-87.6810954614155,-0.5382081879477585,-0.5628236473894522,-0.7055878842637364,0.8524665499274555,0.22177632115533377,0.23693891790729166,-0.25510362603565623,0
17031660800,41.77364113466513,-87.69326554348059,-0.21941709356560915,-0.585882693043619,-0.33201525281280087,0.9089546797143919,-0.1618566324094289,-0.5053840073789527,-0.42653739989659717,0
17031660900,41.768104064288494,-87.69799869880157,-1.1363333806250917,-0.59625545404245,1.0172009018894739,-1.1100409716500679,-0.7297863470554699,-1.5173200280172716,-0.5047815325818472,0
17031661000,41.76181770679688,-87.68504680685665,-0.31508255162640986,-0.6067281836823741,-0.8856293930405631,0.18779878048451,-0.18811191095904378,-0.37001083016516967,-0.5865422555001417,0
17031670100,41.79049374081438,-87.65720835337022,-1.0819377217456632,-0.42843981256084124,0.08539453278657881,1.158471261325445,0.9946501518585629,0.3313535065421391,0.3418375660237231,0
17031670200,41.790424798881205,-87.66206265479505,-1.0087595777671399,-0.45683503511534035,-0.3593156879821312,1.4133967341026283,0.6635277553930305,-0.016507485693624237,0.2864512698532652,0
17031670300,41.79035763723713,-87.66691669890162,-0.8064392536479391,-0.46079210556855554,-0.1616680971950706,0.9578462045139702,0.6077034252729745,-0.01928386750726349,0.09479710215231568,0
17031670400,41.79029967951583,-87.6717697753114,-0.9376941904531908,-0.48825152797882343,-0.2570847939490791,0.6897048223400168,0.45323062137912407,-0.019580629888461248,-0.008942309722509732,0
17031670500,41.78657828083677,-87.67640438563645,-0.9598569683072191,-0.5204996502986335,0.527866795589152,-0.39564960813576205,0.3833864823248088,-0.8796385441032669,-0.12059404962168681,0
